acc_id,frequency,recency,T,monetary_value,p_alive,predicted_clv_6m,r_score,f_score,m_score,rfm_total,rfm_segment
261744,0.0,0.0,39.0,0.0,1.0,5.400398852330838,3,1,1,5.0,Need Attention
261781,0.0,0.0,483.0,0.0,1.0,1.0335603864185987,3,1,1,5.0,Need Attention
261805,3.0,401.0,406.0,6500.0,0.9031103895568562,9668.365460663508,3,5,4,12.0,Loyal
261830,0.0,0.0,112.0,0.0,1.0,3.1286852564410874,3,1,1,5.0,Need Attention
261904,0.0,0.0,518.0,0.0,1.0,0.9728430273948218,3,1,1,5.0,Need Attention
261933,0.0,0.0,471.0,0.0,1.0,1.0561735593286734,3,1,1,5.0,Need Attention
261938,1.0,364.0,449.0,4500.0,0.645002254792961,2763.7238705448412,3,4,4,11.0,Loyal
261971,5.0,488.0,497.0,10500.0,0.9386025357110239,19745.360662587067,3,5,4,12.0,Loyal
261976,0.0,0.0,223.0,0.0,1.0,1.937027832700643,3,1,1,5.0,Need Attention
262009,1.0,372.0,540.0,10500.0,0.5783593218935633,4916.943358977048,3,4,4,11.0,Loyal
262021,65.0,530.0,535.0,18207.69230769231,0.9923696647678723,359725.4184377057,3,5,5,13.0,Champions
262051,0.0,0.0,212.0,0.0,1.0,2.012225775742602,3,1,1,5.0,Need Attention
262111,0.0,0.0,377.0,0.0,1.0,1.2750503485316904,3,1,1,5.0,Need Attention
262138,1.0,365.0,401.0,4500.0,0.6886915996189338,3252.7058393134853,3,4,4,11.0,Loyal
262143,4.0,425.0,477.0,5250.0,0.8882520616214064,8168.781449417191,3,5,4,12.0,Loyal
262219,0.0,0.0,231.0,0.0,1.0,1.885837523013537,3,1,1,5.0,Need Attention
262341,0.0,0.0,421.0,0.0,1.0,1.1622155472765174,3,1,1,5.0,Need Attention
262421,3.0,371.0,517.0,360000.0,0.7506566927128138,360115.32417902845,3,5,5,13.0,Champions
262442,5.0,236.0,406.0,38700.0,0.5032414201021504,46582.54141895096,3,5,5,13.0,Champions
262449,0.0,0.0,188.0,0.0,1.0,2.1989698931338624,3,1,1,5.0,Need Attention
262519,2.0,345.0,446.0,90000.0,0.7599096554149414,81639.29886486773,3,5,5,13.0,Champions
262529,3.0,395.0,458.0,10080.0,0.8524017816899992,12742.599319305866,3,5,4,12.0,Loyal
262532,1.0,334.0,475.0,30000.0,0.5883499184427109,15995.298026169123,3,4,5,12.0,Loyal
262590,0.0,0.0,378.0,0.0,1.0,1.2722407346210123,3,1,1,5.0,Need Attention
262605,3.0,413.0,525.0,30000.0,0.8057689547896506,31777.13478944932,3,5,5,13.0,Champions
262609,0.0,0.0,421.0,0.0,1.0,1.1622155472765174,3,1,1,5.0,Need Attention
262618,0.0,0.0,518.0,0.0,1.0,0.9728430273948218,3,1,1,5.0,Need Attention
262623,0.0,0.0,233.0,0.0,1.0,1.8734675405622694,3,1,1,5.0,Need Attention
262794,9.0,113.0,147.0,83333.33333333333,0.8115187744424649,596412.3308297297,3,5,5,13.0,Champions
262795,0.0,0.0,379.0,0.0,1.0,1.2694435965598727,3,1,1,5.0,Need Attention
262902,1.0,384.0,477.0,4500.0,0.6418597074762158,2609.1731050068115,3,4,4,11.0,Loyal
262948,1.0,71.0,190.0,10500.0,0.4004408833230703,8052.281581621452,3,4,4,11.0,Loyal
262955,5.0,427.0,461.0,4500.0,0.917901478528679,8844.094866085668,3,5,4,12.0,Loyal
262977,0.0,0.0,234.0,0.0,1.0,1.8673443044848235,3,1,1,5.0,Need Attention
263016,1.0,197.0,492.0,30000.0,0.36533206812613517,9631.224219062857,3,4,5,12.0,Loyal
263033,0.0,0.0,527.0,0.0,1.0,0.9583727173804245,3,1,1,5.0,Need Attention
263070,4.0,323.0,430.0,3800.0,0.7912524019295283,5768.397065028033,3,5,3,11.0,Loyal
263084,0.0,0.0,303.0,0.0,1.0,1.5246949613120286,3,1,1,5.0,Need Attention
263201,21.0,510.0,539.0,6785.714285714285,0.9601143305083767,43180.85495602972,3,5,4,12.0,Loyal
263207,3.0,366.0,519.0,10500.0,0.7390461528731952,10306.317077485584,3,5,4,12.0,Loyal
263295,1.0,282.0,341.0,10500.0,0.6546119795812382,8270.731897795915,3,4,4,11.0,Loyal
263310,12.0,389.0,390.0,257500.0,0.9759882581740057,1317138.211700335,3,5,5,13.0,Champions
263405,2.0,71.0,522.0,30000.0,0.05612283310585248,1750.2278886432246,3,5,5,13.0,Champions
263422,0.0,0.0,275.0,0.0,1.0,1.647117917974599,3,1,1,5.0,Need Attention
263444,0.0,0.0,222.0,0.0,1.0,1.94362649760355,3,1,1,5.0,Need Attention
263449,2.0,188.0,463.0,30000.0,0.3905046770716349,13535.374024278373,3,5,5,13.0,Champions
263457,0.0,0.0,483.0,0.0,1.0,1.0335603864185987,3,1,1,5.0,Need Attention
263552,0.0,0.0,487.0,0.0,1.0,1.0262377729197971,3,1,1,5.0,Need Attention
263570,0.0,0.0,489.0,0.0,1.0,1.0226155013111768,3,1,1,5.0,Need Attention
263612,0.0,0.0,428.0,0.0,1.0,1.146095058420178,3,1,1,5.0,Need Attention
263627,0.0,0.0,526.0,0.0,1.0,0.9599591072524662,3,1,1,5.0,Need Attention
263673,0.0,0.0,517.0,0.0,1.0,0.974478027357943,3,1,1,5.0,Need Attention
263706,5.0,313.0,514.0,30000.0,0.5459561100234817,31848.633168684537,3,5,5,13.0,Champions
263720,0.0,0.0,324.0,0.0,1.0,1.4443232819653706,3,1,1,5.0,Need Attention
263828,2.0,256.0,322.0,5850.0,0.7760509831914045,7156.4281192609005,3,5,4,12.0,Loyal
263848,0.0,0.0,160.0,0.0,1.0,2.4673972830847575,3,1,1,5.0,Need Attention
263855,1.0,375.0,528.0,10500.0,0.5910839741441511,5126.040305033252,3,4,4,11.0,Loyal
263876,1.0,335.0,516.0,4500.0,0.554673087301691,2104.4840574250074,3,4,4,11.0,Loyal
263884,0.0,0.0,304.0,0.0,1.0,1.5206627635385843,3,1,1,5.0,Need Attention
263943,4.0,494.0,506.0,10500.0,0.922749158615826,16107.999047439958,3,5,4,12.0,Loyal
263973,2.0,414.0,531.0,10500.0,0.7618242716861369,8190.733753920391,3,5,4,12.0,Loyal
263975,1.0,241.0,374.0,48000.0,0.5575735872329906,29791.086158094207,3,4,5,12.0,Loyal
264036,0.0,0.0,15.0,0.0,1.0,7.222656551088434,3,1,1,5.0,Need Attention
264058,1.0,139.0,497.0,10500.0,0.25122298313303293,2297.931211451855,3,4,4,11.0,Loyal
264125,1.0,339.0,506.0,4500.0,0.5678512089233213,2191.9317422919344,3,4,4,11.0,Loyal
264134,1.0,365.0,506.0,4500.0,0.5978624275207126,2307.7764241993864,3,4,4,11.0,Loyal
264144,0.0,0.0,523.0,0.0,1.0,0.9647501399694469,3,1,1,5.0,Need Attention
264186,1.0,7.0,538.0,4500.0,0.023685742925542482,86.61143875085554,3,4,4,11.0,Loyal
264190,5.0,305.0,482.0,16500.0,0.5983766986974195,20324.557000627705,3,5,5,13.0,Champions
264196,0.0,0.0,246.0,0.0,1.0,1.7969204517546724,3,1,1,5.0,Need Attention
264280,0.0,0.0,300.0,0.0,1.0,1.5369226211740579,3,1,1,5.0,Need Attention
264334,0.0,0.0,532.0,0.0,1.0,0.9505192372362917,3,1,1,5.0,Need Attention
264398,1.0,366.0,384.0,90000.0,0.7051107751682285,69073.33722785348,3,4,5,12.0,Loyal
264403,0.0,0.0,265.0,0.0,1.0,1.6958237998886436,3,1,1,5.0,Need Attention
264439,0.0,0.0,505.0,0.0,1.0,0.9945383553237502,3,1,1,5.0,Need Attention
264461,0.0,0.0,413.0,0.0,1.0,1.181208250793856,3,1,1,5.0,Need Attention
264470,0.0,0.0,342.0,0.0,1.0,1.3819571482255588,3,1,1,5.0,Need Attention
264507,0.0,0.0,502.0,0.0,1.0,0.9996840027282864,3,1,1,5.0,Need Attention
264537,0.0,0.0,55.0,0.0,1.0,4.643378746604902,3,1,1,5.0,Need Attention
264539,0.0,0.0,492.0,0.0,1.0,1.0172301069548881,3,1,1,5.0,Need Attention
264562,6.0,271.0,516.0,120000.0,0.27519514663858696,74110.5903001037,3,5,5,13.0,Champions
264566,0.0,0.0,300.0,0.0,1.0,1.5369226211740579,3,1,1,5.0,Need Attention
264612,28.0,528.0,532.0,1120982.8437919286,0.9877859361683391,9767943.69740901,3,5,5,13.0,Champions
264633,4.0,397.0,491.0,205125.0,0.837699946710676,293376.97155684006,3,5,5,13.0,Champions
264672,0.0,0.0,477.0,0.0,1.0,1.0447437617787783,3,1,1,5.0,Need Attention
264674,5.0,432.0,503.0,17580.0,0.8812933441527312,30711.64820707382,3,5,5,13.0,Champions
264680,4.0,512.0,530.0,112500.0,0.9192606375399385,164982.8011885943,3,5,5,13.0,Champions
264690,6.0,407.0,449.0,27750.0,0.9169678950804045,64574.52528549433,3,5,5,13.0,Champions
264693,0.0,0.0,483.0,0.0,1.0,1.0335603864185987,3,1,1,5.0,Need Attention
264710,3.0,437.0,476.0,10500.0,0.8778638791174442,13215.040345158888,3,5,4,12.0,Loyal
264760,2.0,99.0,443.0,50250.0,0.14864679605825268,8968.993148686573,3,5,5,13.0,Champions
264780,12.0,426.0,462.0,10000.0,0.9414597875222829,42560.17796888425,3,5,4,12.0,Loyal
264797,0.0,0.0,420.0,0.0,1.0,1.164555883221459,3,1,1,5.0,Need Attention
264854,0.0,0.0,329.0,0.0,1.0,1.4264350715871779,3,1,1,5.0,Need Attention
264856,0.0,0.0,527.0,0.0,1.0,0.9583727173804245,3,1,1,5.0,Need Attention
264939,0.0,0.0,471.0,0.0,1.0,1.0561735593286734,3,1,1,5.0,Need Attention
264949,3.0,259.0,524.0,1440000.0,0.456463806579892,865517.9525640804,3,5,5,13.0,Champions
264984,2.0,360.0,482.0,10500.0,0.74213478446936,8691.817469666194,3,5,4,12.0,Loyal
264993,1.0,241.0,326.0,4500.0,0.6131690250260314,3448.025943374246,3,4,4,11.0,Loyal
265029,3.0,413.0,480.0,90000.0,0.8510941768281158,109003.79271566757,3,5,5,13.0,Champions
265057,2.0,139.0,343.0,300000.0,0.41150095760281724,184532.88329736798,3,5,5,13.0,Champions
265101,0.0,0.0,214.0,0.0,1.0,1.9981134782664127,3,1,1,5.0,Need Attention
265109,0.0,0.0,154.0,0.0,1.0,2.533929909934733,3,1,1,5.0,Need Attention
265116,0.0,0.0,92.0,0.0,1.0,3.5278090858696856,3,1,1,5.0,Need Attention
265179,0.0,0.0,505.0,0.0,1.0,0.9945383553237502,3,1,1,5.0,Need Attention
265182,0.0,0.0,93.0,0.0,1.0,3.5053423561785233,3,1,1,5.0,Need Attention
265206,0.0,0.0,359.0,0.0,1.0,1.327856826002796,3,1,1,5.0,Need Attention
265214,3.0,171.0,497.0,473177.570093,0.20894909303270123,136440.67991521207,3,5,5,13.0,Champions
265303,16.0,490.0,511.0,39540.963784875,0.9668540698499936,205899.13423164116,3,5,5,13.0,Champions
265306,0.0,0.0,468.0,0.0,1.0,1.0619834424335775,3,1,1,5.0,Need Attention
265311,0.0,0.0,60.0,0.0,1.0,4.450691313845207,3,1,1,5.0,Need Attention
265334,1.0,4.0,476.0,10500.0,0.025814974178772047,245.2263497526975,3,4,4,11.0,Loyal
265343,1.0,228.0,381.0,90000.0,0.5279614345026967,52065.33275852576,3,4,5,12.0,Loyal
265352,0.0,0.0,143.0,0.0,1.0,2.666017134763519,3,1,1,5.0,Need Attention
265354,1.0,287.0,489.0,90000.0,0.5143239274011034,40893.59589563428,3,4,5,12.0,Loyal
265372,0.0,0.0,119.0,0.0,1.0,3.010211445701099,3,1,1,5.0,Need Attention
265376,0.0,0.0,252.0,0.0,1.0,1.7636957186870403,3,1,1,5.0,Need Attention
265379,1.0,2.0,533.0,90000.0,0.01960240305969302,1444.7184874926925,3,4,5,12.0,Loyal
265490,0.0,0.0,124.0,0.0,1.0,2.931116538242393,3,1,1,5.0,Need Attention
265555,8.0,174.0,542.0,4500.0,0.0038763531778073864,47.755534676141494,3,5,4,12.0,Loyal
265575,0.0,0.0,357.0,0.0,1.0,1.3339983616910944,3,1,1,5.0,Need Attention
265580,68.0,531.0,542.0,5669.117647058823,0.9848495073690755,114847.66759012574,3,5,4,12.0,Loyal
265612,1.0,411.0,448.0,10500.0,0.6912038903646908,6921.748817475654,3,4,4,11.0,Loyal
265616,24.0,531.0,542.0,30000.0,0.9813888714976147,220412.99576680906,3,5,5,13.0,Champions
265657,0.0,0.0,528.0,0.0,1.0,0.9567915937100318,3,1,1,5.0,Need Attention
265808,6.0,496.0,538.0,9500.0,0.9241709820012507,18983.353374667342,3,5,4,12.0,Loyal
265874,1.0,11.0,13.0,4500.0,0.706994085483854,21678.182201119314,3,4,4,11.0,Loyal
265939,0.0,0.0,419.0,0.0,1.0,1.1669057439558612,3,1,1,5.0,Need Attention
265990,0.0,0.0,155.0,0.0,1.0,2.5225860603815775,3,1,1,5.0,Need Attention
266054,0.0,0.0,157.0,0.0,1.0,2.500208730575901,3,1,1,5.0,Need Attention
266080,0.0,0.0,529.0,0.0,1.0,0.955215709919308,3,1,1,5.0,Need Attention
266102,5.0,268.0,459.0,14400.0,0.4994610989002178,15457.328035683538,3,5,5,13.0,Champions
266144,4.0,260.0,402.0,4500.0,0.6691572009340057,6124.184114064605,3,5,4,12.0,Loyal
266222,0.0,0.0,491.0,0.0,1.0,1.0190188822768451,3,1,1,5.0,Need Attention
266298,1.0,154.0,452.0,4500.0,0.31443758868958227,1339.5482947815262,3,4,4,11.0,Loyal
266327,0.0,0.0,112.0,0.0,1.0,3.1286852564410874,3,1,1,5.0,Need Attention
266337,0.0,0.0,293.0,0.0,1.0,1.5662418778643812,3,1,1,5.0,Need Attention
266420,4.0,495.0,500.0,90000.0,0.9271092829120837,140188.278026089,3,5,5,13.0,Champions
266514,1.0,333.0,501.0,10500.0,0.5647621434970079,5129.628219757763,3,4,4,11.0,Loyal
266556,1.0,237.0,536.0,10500.0,0.3989326711826669,3413.9434295651013,3,4,4,11.0,Loyal
266572,0.0,0.0,357.0,0.0,1.0,1.3339983616910944,3,1,1,5.0,Need Attention
266609,2.0,313.0,423.0,10500.0,0.7393543509620671,9703.994439287442,3,5,4,12.0,Loyal
266613,4.0,329.0,524.0,110550.0,0.6285215561345063,111977.7191134624,3,5,5,13.0,Champions
266634,5.0,492.0,511.0,13200.0,0.9321635824263672,24051.804444568486,3,5,5,13.0,Champions
266661,1.0,1.0,305.0,10500.0,0.046838629613405576,649.0824494655196,3,4,4,11.0,Loyal
266692,0.0,0.0,402.0,0.0,1.0,1.2083695018704586,3,1,1,5.0,Need Attention
266707,3.0,398.0,496.0,17000.0,0.8170036271334198,19201.994811806853,3,5,5,13.0,Champions
266754,0.0,0.0,104.0,0.0,1.0,3.276534724026561,3,1,1,5.0,Need Attention
266787,0.0,0.0,504.0,0.0,1.0,0.9962476369738151,3,1,1,5.0,Need Attention
266795,1.0,51.0,408.0,90000.0,0.11771090765762005,10949.664222252,3,4,5,12.0,Loyal
266798,0.0,0.0,415.0,0.0,1.0,1.1764016162259212,3,1,1,5.0,Need Attention
266802,2.0,278.0,531.0,10500.0,0.5359409682784502,5762.155318668564,3,5,4,12.0,Loyal
266876,4.0,28.0,500.0,157500.0,0.0005600235866922681,148.19168053901893,3,5,5,13.0,Champions
266891,11.0,456.0,505.0,26454.545454545456,0.926094922306956,94617.68222146604,3,5,5,13.0,Champions
266907,0.0,0.0,213.0,0.0,1.0,2.0051442942690914,3,1,1,5.0,Need Attention
266941,20.0,506.0,535.0,10500.0,0.9598948141963746,64218.40635306254,3,5,4,12.0,Loyal
266984,0.0,0.0,215.0,0.0,1.0,1.9911327772082736,3,1,1,5.0,Need Attention
266987,1.0,358.0,406.0,10500.0,0.6771233614081751,7381.076720709065,3,4,4,11.0,Loyal
267007,1.0,54.0,507.0,30000.0,0.08903788258353856,2286.193725717205,3,4,5,12.0,Loyal
267009,0.0,0.0,507.0,0.0,1.0,0.9911374404077834,3,1,1,5.0,Need Attention
267056,1.0,31.0,281.0,4500.0,0.13516425456273368,858.5105984456633,3,4,4,11.0,Loyal
267065,0.0,0.0,485.0,0.0,1.0,1.0298859742352284,3,1,1,5.0,Need Attention
267080,0.0,0.0,227.0,0.0,1.0,1.9110834962062941,3,1,1,5.0,Need Attention
267085,8.0,340.0,474.0,93750.0,0.6549525029926162,189375.39784978415,3,5,5,13.0,Champions
267135,1.0,350.0,358.0,33000.0,0.7139602362788738,27212.6285487346,3,4,5,12.0,Loyal
267140,0.0,0.0,413.0,0.0,1.0,1.181208250793856,3,1,1,5.0,Need Attention
267198,1.0,353.0,394.0,4500.0,0.6830474185624155,3274.9262230468885,3,4,4,11.0,Loyal
267239,29.0,448.0,461.0,71068.96551724138,0.9790759912047914,721087.2948093395,3,5,5,13.0,Champions
267261,0.0,0.0,225.0,0.0,1.0,1.9239665424577213,3,1,1,5.0,Need Attention
267262,0.0,0.0,241.0,0.0,1.0,1.8255963886587412,3,1,1,5.0,Need Attention
267293,8.0,473.0,520.0,30000.0,0.9269533049328645,78999.46149171153,3,5,5,13.0,Champions
267294,0.0,0.0,393.0,0.0,1.0,1.2315481319121808,3,1,1,5.0,Need Attention
267312,1.0,389.0,509.0,4500.0,0.6209316614603854,2384.3905711683337,3,4,4,11.0,Loyal
267342,0.0,0.0,231.0,0.0,1.0,1.885837523013537,3,1,1,5.0,Need Attention
267374,1.0,4.0,408.0,10500.0,0.03332116424289672,361.69627025249963,3,4,4,11.0,Loyal
267385,0.0,0.0,200.0,0.0,1.0,2.1013675279771813,3,1,1,5.0,Need Attention
267387,0.0,0.0,387.0,0.0,1.0,1.2475057439374388,3,1,1,5.0,Need Attention
267389,0.0,0.0,412.0,0.0,1.0,1.1836264564166856,3,1,1,5.0,Need Attention
267392,1.0,326.0,362.0,30000.0,0.6852250661849177,23522.117307408324,3,4,5,12.0,Loyal
267399,0.0,0.0,525.0,0.0,1.0,0.9615507898256116,3,1,1,5.0,Need Attention
267433,1.0,26.0,489.0,30000.0,0.05109223187064251,1354.1811199519407,3,4,5,12.0,Loyal
267443,0.0,0.0,356.0,0.0,1.0,1.337090711276642,3,1,1,5.0,Need Attention
267459,0.0,0.0,361.0,0.0,1.0,1.3217721692526903,3,1,1,5.0,Need Attention
267460,3.0,364.0,427.0,6000.0,0.8476463254849832,8018.631776841174,3,5,4,12.0,Loyal
267533,0.0,0.0,204.0,0.0,1.0,2.0707704268091525,3,1,1,5.0,Need Attention
267569,3.0,458.0,470.0,15000.0,0.898791444812383,19545.015017168993,3,5,5,13.0,Champions
267623,1.0,284.0,294.0,90000.0,0.7101090008928633,86903.77245226873,3,4,5,12.0,Loyal
267624,1.0,368.0,378.0,4500.0,0.7124723821166057,3538.594750268818,3,4,4,11.0,Loyal
267633,0.0,0.0,499.0,0.0,1.0,1.0048835262311018,3,1,1,5.0,Need Attention
267646,2.0,221.0,495.0,4500.0,0.44155271670647095,2165.3510027184498,3,5,4,12.0,Loyal
267656,23.0,367.0,474.0,7369.565217391304,0.23622813061457482,14104.017264075846,3,5,4,12.0,Loyal
267666,1.0,344.0,374.0,4500.0,0.6926410758079108,3471.252525445979,3,4,4,11.0,Loyal
267669,0.0,0.0,148.0,0.0,1.0,2.6042606975493783,3,1,1,5.0,Need Attention
267673,0.0,0.0,374.0,0.0,1.0,1.2835548930034262,3,1,1,5.0,Need Attention
267684,0.0,0.0,541.0,0.0,1.0,0.9367044697080978,3,1,1,5.0,Need Attention
267689,5.0,454.0,462.0,87840.0,0.9388846755848544,176228.26080441088,3,5,5,13.0,Champions
267696,0.0,0.0,374.0,0.0,1.0,1.2835548930034262,3,1,1,5.0,Need Attention
267837,0.0,0.0,220.0,0.0,1.0,1.9569622828628257,3,1,1,5.0,Need Attention
267850,12.0,404.0,449.0,24500.0,0.9236605556822572,104901.92900902459,3,5,5,13.0,Champions
267885,13.0,503.0,533.0,96230.76923076923,0.9556906842505428,393859.67752830946,3,5,5,13.0,Champions
267899,0.0,0.0,140.0,0.0,1.0,2.704541977839356,3,1,1,5.0,Need Attention
267947,8.0,385.0,487.0,90000.0,0.803979444674472,217890.12482388582,3,5,5,13.0,Champions
267989,1.0,377.0,378.0,4500.0,0.7207181209833925,3579.5483773826395,3,4,4,11.0,Loyal
268044,0.0,0.0,468.0,0.0,1.0,1.0619834424335775,3,1,1,5.0,Need Attention
268054,0.0,0.0,197.0,0.0,1.0,2.1249286997118,3,1,1,5.0,Need Attention
268060,0.0,0.0,464.0,0.0,1.0,1.0698308535827707,3,1,1,5.0,Need Attention
268099,1.0,376.0,393.0,4500.0,0.7063968806680685,3394.224563260714,3,4,4,11.0,Loyal
268100,12.0,466.0,523.0,5000.0,0.9138767643817453,18504.29700272887,3,5,4,12.0,Loyal
268122,0.0,0.0,444.0,0.0,1.0,1.1108885278786615,3,1,1,5.0,Need Attention
268146,0.0,0.0,296.0,0.0,1.0,1.5535387672842336,3,1,1,5.0,Need Attention
268211,1.0,204.0,528.0,62400.0,0.349788709026417,18023.800055134085,3,4,5,12.0,Loyal
268292,2.0,329.0,541.0,30000.0,0.6271309791979486,18946.058355631492,3,5,5,13.0,Champions
268297,0.0,0.0,9.0,0.0,1.0,7.912936381689242,3,1,1,5.0,Need Attention
268299,0.0,0.0,374.0,0.0,1.0,1.2835548930034262,3,1,1,5.0,Need Attention
268347,0.0,0.0,390.0,0.0,1.0,1.239475095118234,3,1,1,5.0,Need Attention
268360,0.0,0.0,277.0,0.0,1.0,1.6377154707789956,3,1,1,5.0,Need Attention
268368,1.0,341.0,533.0,19740.0,0.5481169296805279,8861.26006512376,3,4,5,12.0,Loyal
268420,0.0,0.0,538.0,0.0,1.0,0.9412642932193249,3,1,1,5.0,Need Attention
268437,0.0,0.0,434.0,0.0,1.0,1.1326320802754117,3,1,1,5.0,Need Attention
268448,1.0,302.0,413.0,12000.0,0.6057303955932092,7436.108119792881,3,4,5,12.0,Loyal
268467,0.0,0.0,209.0,0.0,1.0,2.0337798421818944,3,1,1,5.0,Need Attention
268537,0.0,0.0,357.0,0.0,1.0,1.3339983616910944,3,1,1,5.0,Need Attention
268571,0.0,0.0,456.0,0.0,1.0,1.085881487848774,3,1,1,5.0,Need Attention
268576,0.0,0.0,325.0,0.0,1.0,1.4407094050372473,3,1,1,5.0,Need Attention
268592,0.0,0.0,329.0,0.0,1.0,1.4264350715871779,3,1,1,5.0,Need Attention
268619,17.0,491.0,516.0,214992.29356764705,0.9633225347273062,1170056.5702553352,3,5,5,13.0,Champions
268626,0.0,0.0,373.0,0.0,1.0,1.2864152618320874,3,1,1,5.0,Need Attention
268640,0.0,0.0,359.0,0.0,1.0,1.327856826002796,3,1,1,5.0,Need Attention
268644,0.0,0.0,350.0,0.0,1.0,1.3559534760832106,3,1,1,5.0,Need Attention
268705,0.0,0.0,415.0,0.0,1.0,1.1764016162259212,3,1,1,5.0,Need Attention
268767,1.0,270.0,443.0,10500.0,0.5317683514498255,5377.19535983913,3,4,4,11.0,Loyal
268816,16.0,474.0,529.0,10500.0,0.9100440175812159,49897.11694893385,3,5,4,12.0,Loyal
268836,7.0,454.0,467.0,30000.0,0.9514226235616504,79571.97049842942,3,5,5,13.0,Champions
268855,0.0,0.0,447.0,0.0,1.0,1.1045285732652546,3,1,1,5.0,Need Attention
268886,0.0,0.0,189.0,0.0,1.0,2.1904833899513023,3,1,1,5.0,Need Attention
268902,0.0,0.0,419.0,0.0,1.0,1.1669057439558612,3,1,1,5.0,Need Attention
268915,0.0,0.0,335.0,0.0,1.0,1.4055521836731164,3,1,1,5.0,Need Attention
268925,0.0,0.0,311.0,0.0,1.0,1.493031134659507,3,1,1,5.0,Need Attention
268938,1.0,81.0,147.0,4500.0,0.535483720067487,5563.011788038764,3,4,4,11.0,Loyal
268969,0.0,0.0,440.0,0.0,1.0,1.1194841931598025,3,1,1,5.0,Need Attention
269016,1.0,415.0,521.0,18000.0,0.6370923167030796,9582.813508556723,3,4,5,12.0,Loyal
269029,16.0,486.0,507.0,28924.5262850625,0.9666970947026263,151650.9407380821,3,5,5,13.0,Champions
269042,0.0,0.0,493.0,0.0,1.0,1.015447642640651,3,1,1,5.0,Need Attention
269043,0.0,0.0,435.0,0.0,1.0,1.1304191882684205,3,1,1,5.0,Need Attention
269074,0.0,0.0,331.0,0.0,1.0,1.419404692430421,3,1,1,5.0,Need Attention
269079,0.0,0.0,464.0,0.0,1.0,1.0698308535827707,3,1,1,5.0,Need Attention
269087,0.0,0.0,495.0,0.0,1.0,1.0119015131121263,3,1,1,5.0,Need Attention
269128,1.0,4.0,488.0,10500.0,0.024760637667343488,230.14367200849858,3,4,4,11.0,Loyal
269202,2.0,199.0,484.0,315000.0,0.394750301214216,138178.1766985343,3,5,5,13.0,Champions
269208,0.0,0.0,363.0,0.0,1.0,1.3157435978314869,3,1,1,5.0,Need Attention
269233,1.0,193.0,492.0,30000.0,0.35801841410907204,9438.414860551618,3,4,5,12.0,Loyal
269442,3.0,518.0,535.0,17000.0,0.8965929184028945,19703.426617934132,3,5,5,13.0,Champions
269444,1.0,3.0,17.0,90000.0,0.6052584650273432,349364.414838814,3,4,5,12.0,Loyal
269462,1.0,391.0,534.0,4500.0,0.6033140764383569,2220.754124185438,3,4,4,11.0,Loyal
269488,1.0,195.0,356.0,90000.0,0.4953334423212828,51730.662031239706,3,4,5,12.0,Loyal
269505,4.0,432.0,514.0,90000.0,0.8593169954657814,126792.22314028192,3,5,5,13.0,Champions
269575,0.0,0.0,523.0,0.0,1.0,0.9647501399694469,3,1,1,5.0,Need Attention
269582,0.0,0.0,275.0,0.0,1.0,1.647117917974599,3,1,1,5.0,Need Attention
269601,16.0,541.0,542.0,63618.75,0.9820026555115797,319206.54951480066,3,5,5,13.0,Champions
269628,2.0,467.0,469.0,20250.0,0.8590537136625548,19873.77613892347,3,5,5,13.0,Champions
269636,0.0,0.0,201.0,0.0,1.0,2.093631972635163,3,1,1,5.0,Need Attention
269645,1.0,7.0,160.0,4500.0,0.14882026116047728,1455.5716156708495,3,4,4,11.0,Loyal
269653,0.0,0.0,275.0,0.0,1.0,1.647117917974599,3,1,1,5.0,Need Attention
269660,0.0,0.0,500.0,0.0,1.0,1.0031443130483513,3,1,1,5.0,Need Attention
269688,7.0,485.0,525.0,33939.25233642857,0.9309745678927229,79398.4677128854,3,5,5,13.0,Champions
269778,5.0,140.0,533.0,588000.0,0.01867939550985124,20677.48675260135,3,5,5,13.0,Champions
269803,0.0,0.0,291.0,0.0,1.0,1.574828283940561,3,1,1,5.0,Need Attention
269812,4.0,358.0,394.0,4500.0,0.8972810335131185,8355.617518766467,3,5,4,12.0,Loyal
269828,0.0,0.0,302.0,0.0,1.0,1.528748884476348,3,1,1,5.0,Need Attention
269845,1.0,415.0,541.0,4500.0,0.6218903690376086,2262.8875171161403,3,4,4,11.0,Loyal
269874,0.0,0.0,443.0,0.0,1.0,1.1130249482045695,3,1,1,5.0,Need Attention
269913,2.0,12.0,514.0,15750.0,0.0070170701258807444,116.47420451571205,3,5,5,13.0,Champions
269919,2.0,183.0,504.0,4500.0,0.32457475969000255,1566.5860091973886,3,5,4,12.0,Loyal
269934,2.0,87.0,488.0,20250.0,0.09461797960327703,2113.9056397509107,3,5,5,13.0,Champions
270004,0.0,0.0,477.0,0.0,1.0,1.0447437617787783,3,1,1,5.0,Need Attention
270010,0.0,0.0,377.0,0.0,1.0,1.2750503485316904,3,1,1,5.0,Need Attention
270042,7.0,496.0,528.0,284357.14285714284,0.9383784300824768,667115.6945668502,3,5,5,13.0,Champions
270077,1.0,286.0,511.0,7500.0,0.4939469929365506,3149.670454654913,3,4,4,11.0,Loyal
270095,2.0,273.0,524.0,870000.0,0.5334393132681813,480780.92404227826,3,5,5,13.0,Champions
