payment_date,acc_id,sms_volume,product_name,amount,uid,credit_type
2023-07-24,ACC010256,50000,"SMS Pack 50,000",5974.27,PAY00001103,SMS
2023-12-11,ACC010256,30000,"SMS Pack 30,000",4127.94,PAY00001104,SMS
2024-01-01,ACC010256,50000,"SMS Pack 50,000",5156.87,PAY00001105,SMS
2024-01-29,ACC010256,500000,"Email Pack 500,000",7537.98,PAY00001106,Email
2024-09-10,ACC010256,500000,"Email Pack 500,000",7497.05,PAY00001107,Email
2024-12-31,ACC010256,30000,"SMS Pack 30,000",3481.27,PAY00001108,SMS
2025-02-12,ACC010256,10000,"SMS Premium 10,000",2663.33,PAY00001109,SMS
2025-03-21,ACC010256,500000,"Email Pack 500,000",8105.97,PAY00001110,Email
2025-04-06,ACC010256,50000,"SMS Pack 50,000",6287.11,PAY00001111,SMS
2025-05-04,ACC010256,500000,"Email Pack 500,000",8262.32,PAY00001112,Email
2025-08-16,ACC010256,500000,"Email Pack 500,000",7316.7,PAY00001113,Email
2025-08-17,ACC010256,500000,"Email Pack 500,000",7388.45,PAY00001114,Email
2025-11-04,ACC010256,10000,"SMS Premium 10,000",2558.77,PAY00001115,SMS
2024-11-11,ACC010258,1000,"SMS Pack 1,000",199.83,PAY00001116,SMS
2024-12-20,ACC010258,1000,"SMS Pack 1,000",169.97,PAY00001117,SMS
2025-03-04,ACC010258,1000,"SMS Pack 1,000",184.61,PAY00001118,SMS
2024-11-20,ACC010259,5000,"SMS Pack 5,000",812.11,PAY00001119,SMS
2025-07-11,ACC010259,5000,"SMS Pack 5,000",757.39,PAY00001120,SMS
2022-08-05,ACC010260,50000,"SMS Pack 50,000",5615.45,PAY00001121,SMS
2022-11-21,ACC010260,30000,"SMS Pack 30,000",3510.09,PAY00001122,SMS
2023-03-28,ACC010260,10000,"SMS Premium 10,000",3044.74,PAY00001123,SMS
2023-08-17,ACC010260,50000,"SMS Pack 50,000",5148.68,PAY00001124,SMS
2024-04-13,ACC010260,10000,"SMS Premium 10,000",2605.86,PAY00001125,SMS
2024-10-03,ACC010260,50000,"SMS Pack 50,000",5883.2,PAY00001126,SMS
2024-12-19,ACC010260,50000,"SMS Pack 50,000",5396.82,PAY00001127,SMS
2025-02-22,ACC010260,10000,"SMS Premium 10,000",2609.63,PAY00001128,SMS
2025-03-31,ACC010260,50000,"SMS Pack 50,000",5309.79,PAY00001129,SMS
2025-04-28,ACC010260,50000,"SMS Pack 50,000",6141.85,PAY00001130,SMS
2025-11-24,ACC010260,30000,"SMS Pack 30,000",3754.59,PAY00001131,SMS
2025-11-26,ACC010260,30000,"SMS Pack 30,000",3603.03,PAY00001132,SMS
2025-12-30,ACC010260,30000,"SMS Pack 30,000",3540.88,PAY00001133,SMS
2025-12-31,ACC010260,30000,"SMS Pack 30,000",3873.53,PAY00001134,SMS
2022-08-29,ACC010261,50000,"SMS Pack 50,000",5454.08,PAY00001135,SMS
2022-12-25,ACC010261,500000,"Email Pack 500,000",6816.88,PAY00001136,Email
2023-09-09,ACC010261,50000,"SMS Pack 50,000",5868.55,PAY00001137,SMS
2024-05-02,ACC010261,30000,"SMS Pack 30,000",4021.93,PAY00001138,SMS
2024-06-02,ACC010261,500000,"Email Pack 500,000",7548.93,PAY00001139,Email
2024-06-05,ACC010261,500000,"Email Pack 500,000",7914.25,PAY00001140,Email
2024-08-25,ACC010261,30000,"SMS Pack 30,000",3858.51,PAY00001141,SMS
2024-10-31,ACC010261,500000,"Email Pack 500,000",6872.87,PAY00001142,Email
2025-01-11,ACC010261,500000,"Email Pack 500,000",8356.72,PAY00001143,Email
2025-02-18,ACC010261,30000,"SMS Pack 30,000",3833.84,PAY00001144,SMS
2025-07-09,ACC010261,500000,"Email Pack 500,000",7735.98,PAY00001145,Email
2025-10-31,ACC010261,30000,"SMS Pack 30,000",3780.85,PAY00001146,SMS
2022-05-07,ACC010263,500000,"Email Pack 500,000",7563.16,PAY00001147,Email
2022-07-09,ACC010263,500000,"Email Pack 500,000",8059.48,PAY00001148,Email
2022-11-04,ACC010263,100000,"SMS Pack 100,000",10565.41,PAY00001149,SMS
2022-11-30,ACC010263,100000,"SMS Pack 100,000",10829.39,PAY00001150,SMS
2023-04-04,ACC010263,500000,"Email Pack 500,000",8080.79,PAY00001151,Email
2023-07-07,ACC010263,10000,"SMS Premium 10,000",2877.56,PAY00001152,SMS
2023-08-19,ACC010263,50000,"SMS Pack 50,000",6013.21,PAY00001153,SMS
2023-10-20,ACC010263,50000,"SMS Pack 50,000",6113.88,PAY00001154,SMS
2023-12-13,ACC010263,100000,"SMS Pack 100,000",9452.33,PAY00001155,SMS
2024-03-28,ACC010263,50000,"SMS Pack 50,000",5996.91,PAY00001156,SMS
2024-04-05,ACC010263,50000,"SMS Pack 50,000",6119.85,PAY00001157,SMS
2024-06-16,ACC010263,500000,"Email Pack 500,000",7058.44,PAY00001158,Email
2024-11-27,ACC010263,500000,"Email Pack 500,000",7955.4,PAY00001159,Email
2024-12-27,ACC010263,50000,"SMS Pack 50,000",6134.35,PAY00001160,SMS
2025-02-05,ACC010263,500000,"Email Pack 500,000",6988.03,PAY00001161,Email
2025-04-09,ACC010263,500000,"Email Pack 500,000",6802.03,PAY00001162,Email
2025-04-18,ACC010263,100000,"SMS Pack 100,000",9717.93,PAY00001163,SMS
2025-05-21,ACC010263,500000,"Email Pack 500,000",7797.35,PAY00001164,Email
2025-06-14,ACC010263,500000,"Email Pack 500,000",8049.47,PAY00001165,Email
2025-08-07,ACC010263,500000,"Email Pack 500,000",8226.61,PAY00001166,Email
2025-08-15,ACC010263,50000,"SMS Pack 50,000",6222.1,PAY00001167,SMS
2025-08-31,ACC010263,50000,"SMS Pack 50,000",5711.28,PAY00001168,SMS
2025-09-24,ACC010263,500000,"Email Pack 500,000",8025.75,PAY00001169,Email
2023-07-25,ACC010264,30000,"SMS Pack 30,000",3878.6,PAY00001170,SMS
2024-05-23,ACC010264,10000,"SMS Premium 10,000",2926.54,PAY00001171,SMS
2024-06-02,ACC010264,30000,"SMS Pack 30,000",3884.81,PAY00001172,SMS
2024-07-03,ACC010264,50000,"SMS Pack 50,000",6064.07,PAY00001173,SMS
2024-08-31,ACC010264,30000,"SMS Pack 30,000",4094.52,PAY00001174,SMS
2024-09-18,ACC010264,10000,"SMS Premium 10,000",2774.72,PAY00001175,SMS
2025-02-02,ACC010264,30000,"SMS Pack 30,000",3806.83,PAY00001176,SMS
2025-06-13,ACC010264,50000,"SMS Pack 50,000",5704.48,PAY00001177,SMS
2025-07-03,ACC010264,50000,"SMS Pack 50,000",5853.05,PAY00001178,SMS
2025-07-24,ACC010264,10000,"SMS Premium 10,000",2864.38,PAY00001179,SMS
2025-08-15,ACC010264,30000,"SMS Pack 30,000",3634.05,PAY00001180,SMS
2025-12-27,ACC010264,30000,"SMS Pack 30,000",3975.62,PAY00001181,SMS
2024-04-23,ACC010265,5000,"SMS Pack 5,000",774.32,PAY00001182,SMS
2024-08-07,ACC010265,5000,"SMS Pack 5,000",793.38,PAY00001183,SMS
2024-12-02,ACC010265,5000,"SMS Pack 5,000",718.72,PAY00001184,SMS
2025-03-27,ACC010265,5000,"SMS Pack 5,000",736.88,PAY00001185,SMS
2025-04-12,ACC010265,100000,"Email Pack 100,000",1724.11,PAY00001186,Email
2025-08-26,ACC010265,100000,"Email Pack 100,000",1869.07,PAY00001187,Email
2025-09-27,ACC010265,5000,"SMS Pack 5,000",762.08,PAY00001188,SMS
2025-11-27,ACC010265,5000,"SMS Pack 5,000",746.81,PAY00001189,SMS
2024-07-17,ACC010266,5000,"SMS Pack 5,000",798.44,PAY00001190,SMS
2022-03-24,ACC010267,100000,"Email Pack 100,000",1777.3,PAY00001191,Email
2022-09-24,ACC010267,10000,"SMS Pack 10,000",1370.4,PAY00001192,SMS
2022-11-13,ACC010267,5000,"SMS Pack 5,000",769.56,PAY00001193,SMS
2022-11-14,ACC010267,5000,"SMS Pack 5,000",794.21,PAY00001194,SMS
2023-09-20,ACC010267,5000,"SMS Pack 5,000",752.81,PAY00001195,SMS
2023-10-09,ACC010267,5000,"SMS Pack 5,000",731.12,PAY00001196,SMS
2023-10-12,ACC010267,5000,"SMS Pack 5,000",716.36,PAY00001197,SMS
2024-02-25,ACC010267,5000,"SMS Pack 5,000",821.38,PAY00001198,SMS
2024-03-02,ACC010267,5000,"SMS Pack 5,000",792.16,PAY00001199,SMS
2024-06-07,ACC010267,5000,"SMS Pack 5,000",768.8,PAY00001200,SMS
2024-10-17,ACC010267,500000,"Email Pack 500,000",7780.19,PAY00001201,Email
2025-05-17,ACC010267,10000,"SMS Premium 10,000",2654.76,PAY00001202,SMS
2021-08-17,ACC010268,5000,"SMS Pack 5,000",757.69,PAY00001203,SMS
2022-12-13,ACC010268,5000,"SMS Pack 5,000",733.48,PAY00001204,SMS
2023-05-28,ACC010268,5000,"SMS Pack 5,000",682.99,PAY00001205,SMS
2023-08-23,ACC010268,5000,"SMS Pack 5,000",740.2,PAY00001206,SMS
2024-02-22,ACC010268,10000,"SMS Premium 10,000",3127.41,PAY00001207,SMS
2024-07-21,ACC010268,5000,"SMS Pack 5,000",724.75,PAY00001208,SMS
2025-09-04,ACC010268,5000,"SMS Pack 5,000",801.93,PAY00001209,SMS
2024-05-02,ACC010269,500000,"Email Pack 500,000",7579.28,PAY00001210,Email
2024-05-24,ACC010269,30000,"SMS Pack 30,000",3439.88,PAY00001211,SMS
2024-09-20,ACC010269,10000,"SMS Pack 10,000",1387.93,PAY00001212,SMS
2024-11-26,ACC010269,500000,"Email Pack 500,000",8331.13,PAY00001213,Email
2025-01-18,ACC010269,10000,"SMS Pack 10,000",1500.49,PAY00001214,SMS
2025-02-25,ACC010269,30000,"SMS Pack 30,000",3898.87,PAY00001215,SMS
2023-12-10,ACC010273,1000,"SMS Pack 1,000",186.34,PAY00001216,SMS
2023-10-04,ACC010274,3000,"SMS Pack 3,000",424.35,PAY00001217,SMS
2024-02-01,ACC010274,3000,"SMS Pack 3,000",514.11,PAY00001218,SMS
2024-08-19,ACC010274,3000,"SMS Pack 3,000",465.38,PAY00001219,SMS
2025-05-23,ACC010274,3000,"SMS Pack 3,000",494.34,PAY00001220,SMS
2025-08-26,ACC010274,3000,"SMS Pack 3,000",477.86,PAY00001221,SMS
2024-04-30,ACC010276,3000,"SMS Pack 3,000",492.07,PAY00001222,SMS
2024-11-04,ACC010276,5000,"SMS Pack 5,000",809.59,PAY00001223,SMS
2024-12-03,ACC010276,3000,"SMS Pack 3,000",446.22,PAY00001224,SMS
2025-05-05,ACC010276,3000,"SMS Pack 3,000",427.82,PAY00001225,SMS
2025-07-20,ACC010276,3000,"SMS Pack 3,000",484.63,PAY00001226,SMS
2025-08-07,ACC010276,5000,"SMS Premium 5,000",1652.29,PAY00001227,SMS
2023-04-29,ACC010278,5000,"SMS Pack 5,000",820.27,PAY00001228,SMS
2024-04-08,ACC010278,10000,"SMS Premium 10,000",2796.91,PAY00001229,SMS
2024-08-11,ACC010278,5000,"SMS Pack 5,000",783.02,PAY00001230,SMS
2024-09-24,ACC010278,5000,"SMS Pack 5,000",730.77,PAY00001231,SMS
2022-04-16,ACC010279,5000,"SMS Pack 5,000",679.97,PAY00001232,SMS
2023-04-14,ACC010279,100000,"Email Pack 100,000",1919.08,PAY00001233,Email
2023-08-02,ACC010279,100000,"Email Pack 100,000",2080.78,PAY00001234,Email
2023-07-30,ACC010280,3000,"SMS Pack 3,000",508.03,PAY00001235,SMS
2025-03-03,ACC010280,50000,"Email Pack 50,000",1239.7,PAY00001236,Email
2025-10-10,ACC010280,3000,"SMS Pack 3,000",476.01,PAY00001237,SMS
2020-06-16,ACC010281,3000,"SMS Pack 3,000",486.05,PAY00001238,SMS
2020-12-03,ACC010281,50000,"Email Pack 50,000",1017.68,PAY00001239,Email
2020-12-14,ACC010281,5000,"SMS Pack 5,000",681.11,PAY00001240,SMS
2020-12-18,ACC010281,3000,"SMS Pack 3,000",514.41,PAY00001241,SMS
2021-01-12,ACC010281,100000,"Email Pack 100,000",1883.1,PAY00001242,Email
2021-01-28,ACC010281,5000,"SMS Pack 5,000",686.19,PAY00001243,SMS
2021-05-31,ACC010281,50000,"Email Pack 50,000",1166.61,PAY00001244,Email
2021-06-25,ACC010281,3000,"SMS Pack 3,000",438.68,PAY00001245,SMS
2021-10-08,ACC010281,5000,"SMS Pack 5,000",834.2,PAY00001246,SMS
2022-12-14,ACC010281,5000,"SMS Pack 5,000",717.08,PAY00001247,SMS
2023-08-24,ACC010281,5000,"SMS Pack 5,000",734.09,PAY00001248,SMS
2023-09-20,ACC010281,5000,"SMS Pack 5,000",690.08,PAY00001249,SMS
2024-08-13,ACC010281,50000,"Email Pack 50,000",1122.74,PAY00001250,Email
2024-11-04,ACC010281,3000,"SMS Pack 3,000",457.65,PAY00001251,SMS
2024-12-12,ACC010281,100000,"Email Pack 100,000",2040.19,PAY00001252,Email
2025-03-07,ACC010281,3000,"SMS Pack 3,000",487.9,PAY00001253,SMS
2025-04-18,ACC010281,5000,"SMS Pack 5,000",755.97,PAY00001254,SMS
2021-07-03,ACC010282,1000,"SMS Pack 1,000",199.62,PAY00001255,SMS
2022-01-16,ACC010282,1000,"SMS Premium 1,000",333.82,PAY00001256,SMS
2022-11-18,ACC010282,1000,"SMS Pack 1,000",176.08,PAY00001257,SMS
2020-05-09,ACC010283,10000,"SMS Premium 10,000",3094.14,PAY00001258,SMS
2021-05-13,ACC010283,5000,"SMS Pack 5,000",738.96,PAY00001259,SMS
2021-08-29,ACC010283,5000,"SMS Pack 5,000",686.53,PAY00001260,SMS
2022-01-15,ACC010283,3000,"SMS Pack 3,000",502.95,PAY00001261,SMS
2022-06-24,ACC010283,5000,"SMS Premium 5,000",1731.52,PAY00001262,SMS
2022-10-24,ACC010283,3000,"SMS Pack 3,000",445.03,PAY00001263,SMS
2023-07-17,ACC010283,50000,"Email Pack 50,000",1026.94,PAY00001264,Email
2023-12-01,ACC010283,3000,"SMS Pack 3,000",474.96,PAY00001265,SMS
2024-04-07,ACC010283,5000,"SMS Pack 5,000",738.9,PAY00001266,SMS
2024-04-18,ACC010283,3000,"SMS Pack 3,000",450.93,PAY00001267,SMS
2024-05-15,ACC010283,3000,"SMS Pack 3,000",427.8,PAY00001268,SMS
2024-12-25,ACC010283,50000,"Email Pack 50,000",1105.72,PAY00001269,Email
2025-03-27,ACC010283,3000,"SMS Pack 3,000",517.51,PAY00001270,SMS
2024-05-08,ACC010284,3000,"SMS Pack 3,000",455.79,PAY00001271,SMS
2024-10-25,ACC010284,3000,"SMS Pack 3,000",442.07,PAY00001272,SMS
2025-01-29,ACC010284,3000,"SMS Pack 3,000",488.56,PAY00001273,SMS
2025-04-15,ACC010284,3000,"SMS Pack 3,000",432.38,PAY00001274,SMS
2025-06-22,ACC010284,3000,"SMS Pack 3,000",475.33,PAY00001275,SMS
2020-10-26,ACC010286,3000,"SMS Pack 3,000",458.74,PAY00001276,SMS
2022-06-14,ACC010286,3000,"SMS Pack 3,000",518.54,PAY00001277,SMS
2025-02-02,ACC010286,3000,"SMS Pack 3,000",499.78,PAY00001278,SMS
2025-09-17,ACC010288,10000,"Email Pack 10,000",287.55,PAY00001279,Email
2023-09-19,ACC010290,1000,"SMS Pack 1,000",184.7,PAY00001280,SMS
2023-02-11,ACC010291,1000,"SMS Pack 1,000",170.43,PAY00001281,SMS
2022-03-23,ACC010292,5000,"SMS Pack 5,000",775.62,PAY00001282,SMS
2022-06-26,ACC010292,5000,"SMS Pack 5,000",788.59,PAY00001283,SMS
2022-07-19,ACC010292,500000,"Email Pack 500,000",6893.72,PAY00001284,Email
2022-10-13,ACC010292,5000,"SMS Pack 5,000",824.62,PAY00001285,SMS
2022-11-20,ACC010292,5000,"SMS Pack 5,000",796.97,PAY00001286,SMS
2022-11-22,ACC010292,100000,"Email Pack 100,000",1970.23,PAY00001287,Email
2023-01-16,ACC010292,5000,"SMS Pack 5,000",808.59,PAY00001288,SMS
2023-02-15,ACC010292,100000,"Email Pack 100,000",1983.33,PAY00001289,Email
2023-04-26,ACC010292,10000,"SMS Pack 10,000",1435.95,PAY00001290,SMS
2023-04-27,ACC010292,10000,"SMS Pack 10,000",1525.92,PAY00001291,SMS
2023-11-25,ACC010292,500000,"Email Pack 500,000",8255.74,PAY00001292,Email
2023-12-30,ACC010292,10000,"SMS Pack 10,000",1413.56,PAY00001293,SMS
2024-03-24,ACC010292,5000,"SMS Pack 5,000",691.38,PAY00001294,SMS
2024-05-05,ACC010292,500000,"Email Pack 500,000",7512.1,PAY00001295,Email
2024-05-09,ACC010292,100000,"Email Pack 100,000",1720.63,PAY00001296,Email
2024-06-19,ACC010292,10000,"SMS Pack 10,000",1488.8,PAY00001297,SMS
2024-07-04,ACC010292,10000,"SMS Pack 10,000",1300.68,PAY00001298,SMS
2024-09-17,ACC010292,5000,"SMS Pack 5,000",756.61,PAY00001299,SMS
2024-11-04,ACC010292,500000,"Email Pack 500,000",8309.63,PAY00001300,Email
2025-01-25,ACC010292,100000,"Email Pack 100,000",1759.39,PAY00001301,Email
2025-03-03,ACC010292,500000,"Email Pack 500,000",7645.88,PAY00001302,Email
2020-03-30,ACC010293,5000,"SMS Premium 5,000",1445.95,PAY00001303,SMS
2020-09-22,ACC010293,5000,"SMS Premium 5,000",1713.84,PAY00001304,SMS
2020-09-26,ACC010293,3000,"SMS Pack 3,000",430.45,PAY00001305,SMS
2020-10-11,ACC010293,3000,"SMS Pack 3,000",433.79,PAY00001306,SMS
2021-03-20,ACC010293,3000,"SMS Pack 3,000",490.43,PAY00001307,SMS
2021-05-06,ACC010293,3000,"SMS Pack 3,000",428.54,PAY00001308,SMS
2022-06-08,ACC010293,3000,"SMS Pack 3,000",505.55,PAY00001309,SMS
2022-06-15,ACC010293,3000,"SMS Pack 3,000",486.7,PAY00001310,SMS
2022-11-13,ACC010293,3000,"SMS Pack 3,000",517.4,PAY00001311,SMS
2022-12-28,ACC010293,3000,"SMS Pack 3,000",466.85,PAY00001312,SMS
2023-08-25,ACC010293,3000,"SMS Pack 3,000",434.72,PAY00001313,SMS
2024-05-23,ACC010293,3000,"SMS Pack 3,000",425.65,PAY00001314,SMS
2024-06-03,ACC010293,3000,"SMS Pack 3,000",425.35,PAY00001315,SMS
2024-07-27,ACC010293,3000,"SMS Pack 3,000",446.12,PAY00001316,SMS
2025-03-03,ACC010293,3000,"SMS Pack 3,000",451.94,PAY00001317,SMS
2024-11-10,ACC010294,5000,"SMS Pack 5,000",719.41,PAY00001318,SMS
2025-07-29,ACC010294,10000,"SMS Premium 10,000",2735.46,PAY00001319,SMS
2025-09-27,ACC010294,5000,"SMS Pack 5,000",741.24,PAY00001320,SMS
2025-12-10,ACC010294,5000,"SMS Pack 5,000",802.42,PAY00001321,SMS
2025-08-04,ACC010295,1000,"SMS Pack 1,000",198.67,PAY00001322,SMS
2025-08-16,ACC010295,1000,"SMS Pack 1,000",169.68,PAY00001323,SMS
2020-12-24,ACC010296,30000,"SMS Pack 30,000",3976.33,PAY00001324,SMS
2020-12-28,ACC010296,30000,"SMS Pack 30,000",4123.81,PAY00001325,SMS
2021-07-09,ACC010296,10000,"SMS Pack 10,000",1332.79,PAY00001326,SMS
2021-11-30,ACC010296,30000,"SMS Pack 30,000",3894.07,PAY00001327,SMS
2022-02-07,ACC010296,500000,"Email Pack 500,000",6874.77,PAY00001328,Email
2022-04-30,ACC010296,30000,"SMS Pack 30,000",3530.09,PAY00001329,SMS
2022-07-20,ACC010296,30000,"SMS Pack 30,000",3796.42,PAY00001330,SMS
2022-08-12,ACC010296,30000,"SMS Pack 30,000",3549.13,PAY00001331,SMS
2022-11-16,ACC010296,30000,"SMS Pack 30,000",3851.48,PAY00001332,SMS
2023-02-04,ACC010296,10000,"SMS Pack 10,000",1409.89,PAY00001333,SMS
2023-04-04,ACC010296,30000,"SMS Pack 30,000",3767.13,PAY00001334,SMS
2023-09-09,ACC010296,10000,"SMS Pack 10,000",1312.95,PAY00001335,SMS
2024-02-14,ACC010296,10000,"SMS Pack 10,000",1393.86,PAY00001336,SMS
2024-05-14,ACC010296,500000,"Email Pack 500,000",7649.94,PAY00001337,Email
2024-05-18,ACC010296,30000,"SMS Pack 30,000",3635.57,PAY00001338,SMS
2024-05-27,ACC010296,500000,"Email Pack 500,000",7324.01,PAY00001339,Email
2024-11-01,ACC010296,10000,"SMS Pack 10,000",1267.75,PAY00001340,SMS
2024-11-29,ACC010296,30000,"SMS Pack 30,000",3714.34,PAY00001341,SMS
2025-01-12,ACC010296,10000,"SMS Pack 10,000",1380.94,PAY00001342,SMS
2025-03-07,ACC010296,30000,"SMS Pack 30,000",4097.73,PAY00001343,SMS
2025-03-17,ACC010296,10000,"SMS Premium 10,000",2638.59,PAY00001344,SMS
2025-09-08,ACC010296,10000,"SMS Pack 10,000",1490.47,PAY00001345,SMS
2025-12-12,ACC010296,10000,"SMS Pack 10,000",1376.22,PAY00001346,SMS
2024-11-26,ACC010297,3000,"SMS Pack 3,000",484.24,PAY00001347,SMS
2025-10-08,ACC010297,3000,"SMS Pack 3,000",508.13,PAY00001348,SMS
2024-06-21,ACC010298,10000,"Email Pack 10,000",295.52,PAY00001349,Email
2025-09-28,ACC010298,1000,"SMS Pack 1,000",204.44,PAY00001350,SMS
2021-05-16,ACC010301,10000,"SMS Pack 10,000",1456.16,PAY00001351,SMS
2021-08-29,ACC010301,500000,"Email Pack 500,000",6894.19,PAY00001352,Email
2022-01-25,ACC010301,100000,"Email Pack 100,000",1994.19,PAY00001353,Email
2022-01-31,ACC010301,100000,"Email Pack 100,000",1956.3,PAY00001354,Email
2022-02-12,ACC010301,10000,"SMS Premium 10,000",3014.99,PAY00001355,SMS
2022-03-03,ACC010301,5000,"SMS Pack 5,000",721.63,PAY00001356,SMS
2022-03-27,ACC010301,5000,"SMS Pack 5,000",732.93,PAY00001357,SMS
2022-07-01,ACC010301,10000,"SMS Pack 10,000",1337.9,PAY00001358,SMS
2023-05-03,ACC010301,5000,"SMS Pack 5,000",835.0,PAY00001359,SMS
2023-07-27,ACC010301,10000,"SMS Pack 10,000",1525.92,PAY00001360,SMS
2023-11-11,ACC010301,5000,"SMS Pack 5,000",683.25,PAY00001361,SMS
2024-03-22,ACC010301,100000,"Email Pack 100,000",1990.57,PAY00001362,Email
2025-03-31,ACC010301,100000,"Email Pack 100,000",2037.7,PAY00001363,Email
2025-04-19,ACC010301,10000,"SMS Pack 10,000",1456.65,PAY00001364,SMS
2025-07-31,ACC010301,5000,"SMS Pack 5,000",818.72,PAY00001365,SMS
2025-08-10,ACC010301,5000,"SMS Pack 5,000",716.47,PAY00001366,SMS
2025-12-06,ACC010301,5000,"SMS Pack 5,000",734.81,PAY00001367,SMS
2023-05-28,ACC010302,3000,"SMS Pack 3,000",472.27,PAY00001368,SMS
2023-08-19,ACC010302,5000,"SMS Pack 5,000",706.39,PAY00001369,SMS
2023-11-10,ACC010302,3000,"SMS Pack 3,000",434.68,PAY00001370,SMS
2024-08-09,ACC010302,5000,"SMS Pack 5,000",827.6,PAY00001371,SMS
2025-07-14,ACC010302,5000,"SMS Pack 5,000",723.95,PAY00001372,SMS
2025-09-15,ACC010302,3000,"SMS Pack 3,000",519.11,PAY00001373,SMS
2025-12-28,ACC010302,3000,"SMS Pack 3,000",516.24,PAY00001374,SMS
2025-01-15,ACC010304,1000,"SMS Pack 1,000",173.77,PAY00001375,SMS
2023-07-14,ACC010305,3000,"SMS Pack 3,000",491.94,PAY00001376,SMS
2024-02-12,ACC010305,3000,"SMS Pack 3,000",476.02,PAY00001377,SMS
2023-05-29,ACC010306,3000,"SMS Pack 3,000",498.71,PAY00001378,SMS
2023-10-23,ACC010306,3000,"SMS Pack 3,000",506.76,PAY00001379,SMS
2025-06-12,ACC010307,1000,"SMS Pack 1,000",207.62,PAY00001380,SMS
2025-09-23,ACC010308,1000,"SMS Pack 1,000",201.59,PAY00001381,SMS
2021-11-11,ACC010310,5000,"SMS Pack 5,000",804.67,PAY00001382,SMS
2022-08-01,ACC010310,5000,"SMS Pack 5,000",836.19,PAY00001383,SMS
2022-08-16,ACC010310,5000,"SMS Pack 5,000",688.15,PAY00001384,SMS
2022-09-24,ACC010310,3000,"SMS Pack 3,000",518.47,PAY00001385,SMS
2022-11-28,ACC010310,5000,"SMS Premium 5,000",1550.91,PAY00001386,SMS
2022-12-27,ACC010310,5000,"SMS Pack 5,000",794.61,PAY00001387,SMS
2023-01-13,ACC010310,5000,"SMS Pack 5,000",742.53,PAY00001388,SMS
2023-06-12,ACC010310,3000,"SMS Pack 3,000",441.36,PAY00001389,SMS
2023-07-08,ACC010310,3000,"SMS Pack 3,000",523.07,PAY00001390,SMS
2023-11-04,ACC010310,5000,"SMS Pack 5,000",753.25,PAY00001391,SMS
2024-04-15,ACC010310,5000,"SMS Pack 5,000",780.2,PAY00001392,SMS
2024-05-18,ACC010310,5000,"SMS Pack 5,000",697.79,PAY00001393,SMS
2024-07-08,ACC010310,5000,"SMS Premium 5,000",1743.57,PAY00001394,SMS
2025-01-18,ACC010310,3000,"SMS Pack 3,000",522.69,PAY00001395,SMS
2025-06-18,ACC010310,3000,"SMS Pack 3,000",433.59,PAY00001396,SMS
2025-06-25,ACC010310,5000,"SMS Pack 5,000",838.94,PAY00001397,SMS
2025-09-18,ACC010310,5000,"SMS Pack 5,000",699.16,PAY00001398,SMS
2025-10-16,ACC010310,3000,"SMS Pack 3,000",510.2,PAY00001399,SMS
2025-11-18,ACC010310,3000,"SMS Pack 3,000",494.08,PAY00001400,SMS
2025-12-07,ACC010310,3000,"SMS Pack 3,000",502.34,PAY00001401,SMS
2022-09-13,ACC010312,500000,"Email Pack 500,000",7188.34,PAY00001402,Email
2022-12-24,ACC010312,500000,"Email Pack 500,000",7260.35,PAY00001403,Email
2022-12-30,ACC010312,10000,"SMS Premium 10,000",2728.64,PAY00001404,SMS
2023-03-16,ACC010312,10000,"SMS Pack 10,000",1418.66,PAY00001405,SMS
2023-05-30,ACC010312,30000,"SMS Pack 30,000",3420.81,PAY00001406,SMS
2023-08-30,ACC010312,500000,"Email Pack 500,000",7005.96,PAY00001407,Email
2023-12-11,ACC010312,30000,"SMS Pack 30,000",3973.33,PAY00001408,SMS
2024-03-06,ACC010312,30000,"SMS Pack 30,000",3910.02,PAY00001409,SMS
2024-07-17,ACC010312,500000,"Email Pack 500,000",7872.59,PAY00001410,Email
2025-05-05,ACC010312,10000,"SMS Premium 10,000",2917.98,PAY00001411,SMS
2025-07-22,ACC010312,500000,"Email Pack 500,000",7933.18,PAY00001412,Email
2025-08-28,ACC010312,10000,"SMS Pack 10,000",1315.38,PAY00001413,SMS
2025-09-23,ACC010312,10000,"SMS Pack 10,000",1379.42,PAY00001414,SMS
2022-08-31,ACC010313,3000,"SMS Pack 3,000",446.68,PAY00001415,SMS
2023-05-18,ACC010313,5000,"SMS Premium 5,000",1563.98,PAY00001416,SMS
2024-05-07,ACC010314,30000,"SMS Pack 30,000",3527.76,PAY00001417,SMS
2024-11-03,ACC010314,50000,"SMS Pack 50,000",5505.02,PAY00001418,SMS
2024-11-14,ACC010314,30000,"SMS Pack 30,000",3815.78,PAY00001419,SMS
2025-01-22,ACC010314,30000,"SMS Pack 30,000",3772.04,PAY00001420,SMS
2025-07-25,ACC010314,10000,"SMS Premium 10,000",2848.61,PAY00001421,SMS
2025-08-17,ACC010314,50000,"SMS Pack 50,000",5545.3,PAY00001422,SMS
2025-09-07,ACC010314,50000,"SMS Pack 50,000",5960.55,PAY00001423,SMS
2024-01-02,ACC010315,5000,"SMS Pack 5,000",762.34,PAY00001424,SMS
2024-01-25,ACC010315,5000,"SMS Pack 5,000",826.78,PAY00001425,SMS
