acc_id,frequency,recency,T,monetary_value,p_alive,predicted_clv_6m,r_score,f_score,m_score,rfm_total,rfm_segment
250480,0.0,0.0,465.0,0.0,1.0,1.067858068782898,3,1,1,5.0,Need Attention
250520,6.0,381.0,530.0,13750.0,0.7188928226587249,21660.636260440122,3,5,5,13.0,Champions
250543,3.0,302.0,394.0,48100.0,0.7950952755594582,64631.155513366204,3,5,5,13.0,Champions
250765,0.0,0.0,218.0,0.0,1.0,1.970485978280912,3,1,1,5.0,Need Attention
250791,0.0,0.0,402.0,0.0,1.0,1.2083695018704568,3,1,1,5.0,Need Attention
250848,4.0,507.0,527.0,37125.0,0.917870793267558,54638.33338993111,3,5,5,13.0,Champions
250902,1.0,467.0,491.0,300000.0,0.7039992465378614,185911.98715807727,3,4,5,12.0,Loyal
250991,1.0,366.0,517.0,4500.0,0.5900175508179013,2234.7667169434735,3,4,4,11.0,Loyal
251057,0.0,0.0,223.0,0.0,1.0,1.9370278327006414,3,1,1,5.0,Need Attention
251076,0.0,0.0,427.0,0.0,1.0,1.1483703247498018,3,1,1,5.0,Need Attention
251189,1.0,394.0,524.0,10500.0,0.614177534252539,5362.214087699663,3,4,4,11.0,Loyal
251224,0.0,0.0,366.0,0.0,1.0,1.3068042010289367,3,1,1,5.0,Need Attention
251513,0.0,0.0,170.0,0.0,1.0,2.364135054215684,3,1,1,5.0,Need Attention
251539,2.0,435.0,527.0,10500.0,0.7878793158546519,8527.934013424114,3,5,4,12.0,Loyal
251598,1.0,189.0,385.0,10500.0,0.45058037951291,5139.312312232201,3,4,4,11.0,Loyal
251601,1.0,366.0,532.0,4500.0,0.5780045575569713,2134.6657022122063,3,4,4,11.0,Loyal
251631,4.0,425.0,468.0,10500.0,0.8964492814737223,16766.19609637803,3,5,4,12.0,Loyal
251634,5.0,510.0,520.0,674100.0,0.9382242857157591,1217167.0513075497,3,5,5,13.0,Champions
251641,0.0,0.0,92.0,0.0,1.0,3.5278090858696793,3,1,1,5.0,Need Attention
251654,0.0,0.0,422.0,0.0,1.0,1.1598846778972853,3,1,1,5.0,Need Attention
251668,0.0,0.0,338.0,0.0,1.0,1.3953409626366806,3,1,1,5.0,Need Attention
251744,0.0,0.0,316.0,0.0,1.0,1.473908732102676,3,1,1,5.0,Need Attention
251829,0.0,0.0,206.0,0.0,1.0,2.055810521941188,3,1,1,5.0,Need Attention
251942,1.0,169.0,413.0,10500.0,0.38056533083794997,4088.055280884626,3,4,4,11.0,Loyal
252096,0.0,0.0,511.0,0.0,1.0,0.9844053547359708,3,1,1,5.0,Need Attention
252212,0.0,0.0,475.0,0.0,1.0,1.0485259122362431,3,1,1,5.0,Need Attention
252233,0.0,0.0,157.0,0.0,1.0,2.500208730575899,3,1,1,5.0,Need Attention
252252,0.0,0.0,440.0,0.0,1.0,1.1194841931598005,3,1,1,5.0,Need Attention
252255,1.0,365.0,515.0,4500.0,0.5905265376951004,2244.349694078551,3,4,4,11.0,Loyal
252383,0.0,0.0,195.0,0.0,1.0,2.1409385124730425,3,1,1,5.0,Need Attention
252454,1.0,174.0,468.0,510000.0,0.34155132207870725,159901.42694713754,3,4,5,12.0,Loyal
252477,0.0,0.0,505.0,0.0,1.0,0.9945383553237492,3,1,1,5.0,Need Attention
252614,0.0,0.0,394.0,0.0,1.0,1.2289285029494623,3,1,1,5.0,Need Attention
252626,0.0,0.0,317.0,0.0,1.0,1.4701436101189798,3,1,1,5.0,Need Attention
252882,0.0,0.0,124.0,0.0,1.0,2.9311165382423914,3,1,1,5.0,Need Attention
252993,1.0,367.0,534.0,4500.0,0.5775368477887545,2125.8700678219225,3,4,4,11.0,Loyal
253107,0.0,0.0,498.0,0.0,1.0,1.0066288205738378,3,1,1,5.0,Need Attention
253133,2.0,460.0,518.0,18450.0,0.8182771357764825,15801.681545181675,3,5,5,13.0,Champions
253297,0.0,0.0,398.0,0.0,1.0,1.2185614999612968,3,1,1,5.0,Need Attention
253310,5.0,360.0,384.0,18180.0,0.9230513232202029,42114.59411508639,3,5,5,13.0,Champions
253345,0.0,0.0,363.0,0.0,1.0,1.3157435978314844,3,1,1,5.0,Need Attention
253422,0.0,0.0,84.0,0.0,1.0,3.7189969115366406,3,1,1,5.0,Need Attention
253456,0.0,0.0,325.0,0.0,1.0,1.4407094050372453,3,1,1,5.0,Need Attention
253505,0.0,0.0,500.0,0.0,1.0,1.00314431304835,3,1,1,5.0,Need Attention
253548,1.0,64.0,217.0,10500.0,0.32487024871441617,5904.841323789122,3,4,4,11.0,Loyal
253566,0.0,0.0,168.0,0.0,1.0,2.384072148072689,3,1,1,5.0,Need Attention
253705,0.0,0.0,394.0,0.0,1.0,1.2289285029494623,3,1,1,5.0,Need Attention
253747,0.0,0.0,513.0,0.0,1.0,0.9810737061428109,3,1,1,5.0,Need Attention
253800,0.0,0.0,70.0,0.0,1.0,4.111779674831962,3,1,1,5.0,Need Attention
253967,0.0,0.0,270.0,0.0,1.0,1.6711106169562917,3,1,1,5.0,Need Attention
253993,1.0,358.0,528.0,10500.0,0.5721456641906704,4961.802152118814,3,4,4,11.0,Loyal
254064,2.0,150.0,322.0,10500.0,0.49356005220454563,8168.412503412121,3,5,4,12.0,Loyal
254124,0.0,0.0,283.0,0.0,1.0,1.610150440141715,3,1,1,5.0,Need Attention
254146,0.0,0.0,461.0,0.0,1.0,1.075793512641646,3,1,1,5.0,Need Attention
254167,0.0,0.0,531.0,0.0,1.0,0.9520795575673963,3,1,1,5.0,Need Attention
254191,1.0,407.0,490.0,4500.0,0.6537435926195148,2595.6841795275814,3,4,4,11.0,Loyal
254206,4.0,279.0,420.0,146400.0,0.6918692958628457,198307.0109025266,3,5,5,13.0,Champions
254264,1.0,361.0,504.0,4500.0,0.5950601975798873,2304.9733653254007,3,4,4,11.0,Loyal
254311,1.0,365.0,507.0,10500.0,0.597043489238862,5366.370256875107,3,4,4,11.0,Loyal
254359,1.0,51.0,337.0,30000.0,0.15535762687969845,5662.831944655686,3,4,5,12.0,Loyal
254428,1.0,30.0,207.0,30000.0,0.1986484685128043,10694.76878336535,3,4,5,12.0,Loyal
254464,1.0,366.0,515.0,4500.0,0.5916357904133938,2248.5655096940086,3,4,4,11.0,Loyal
254482,1.0,302.0,493.0,216000.0,0.5316478711574939,100726.85616184138,3,4,5,12.0,Loyal
254627,3.0,41.0,456.0,13000.0,0.008813752006383584,170.5743938371239,3,5,5,13.0,Champions
254677,0.0,0.0,114.0,0.0,1.0,3.0938595430129188,3,1,1,5.0,Need Attention
254872,0.0,0.0,38.0,0.0,1.0,5.456613054666526,3,1,1,5.0,Need Attention
254974,5.0,83.0,163.0,74100.0,0.4721938353650125,174578.07540734456,3,5,5,13.0,Champions
254981,1.0,454.0,505.0,4500.0,0.6834451257903803,2642.7234954250994,3,4,4,11.0,Loyal
255020,1.0,373.0,505.0,10500.0,0.6073959034967441,5478.433683261034,3,4,4,11.0,Loyal
255129,8.0,521.0,534.0,4500.0,0.9574917761599927,11954.04189488497,3,5,4,12.0,Loyal
255180,1.0,356.0,496.0,4500.0,0.5960765023155996,2341.590390363679,3,4,4,11.0,Loyal
255252,0.0,0.0,478.0,0.0,1.0,1.0428629717669793,3,1,1,5.0,Need Attention
255392,0.0,0.0,96.0,0.0,1.0,3.439697412715106,3,1,1,5.0,Need Attention
255397,1.0,282.0,527.0,90000.0,0.4749070740690365,35353.23794319153,3,4,5,12.0,Loyal
255401,0.0,0.0,149.0,0.0,1.0,2.5922610912180906,3,1,1,5.0,Need Attention
255518,50.0,387.0,480.0,84000.0,0.007817934418657795,11137.124458867234,3,5,5,13.0,Champions
255528,1.0,403.0,531.0,10500.0,0.6177830610746581,5330.815976285527,3,4,4,11.0,Loyal
255553,0.0,0.0,218.0,0.0,1.0,1.970485978280912,3,1,1,5.0,Need Attention
255654,1.0,350.0,478.0,4500.0,0.6045111485372061,2452.8578599501566,3,4,4,11.0,Loyal
255678,1.0,343.0,485.0,4500.0,0.5903985295339363,2365.3266295176877,3,4,4,11.0,Loyal
255684,0.0,0.0,492.0,0.0,1.0,1.0172301069548864,3,1,1,5.0,Need Attention
255703,0.0,0.0,281.0,0.0,1.0,1.6192335930149515,3,1,1,5.0,Need Attention
255756,1.0,139.0,502.0,4500.0,0.2479926670247785,963.9660185008248,3,4,4,11.0,Loyal
255792,0.0,0.0,297.0,0.0,1.0,1.5493506826684844,3,1,1,5.0,Need Attention
255822,0.0,0.0,38.0,0.0,1.0,5.456613054666526,3,1,1,5.0,Need Attention
255913,0.0,0.0,292.0,0.0,1.0,1.5705231823754513,3,1,1,5.0,Need Attention
256019,0.0,0.0,478.0,0.0,1.0,1.0428629717669793,3,1,1,5.0,Need Attention
256072,17.0,443.0,506.0,35011.76470588235,0.8698922556603024,175093.91646038814,3,5,5,13.0,Champions
256329,1.0,362.0,364.0,10500.0,0.7197553368466918,8608.885621994492,3,4,4,11.0,Loyal
256351,0.0,0.0,507.0,0.0,1.0,0.9911374404077823,3,1,1,5.0,Need Attention
256392,1.0,118.0,500.0,10500.0,0.208375510024269,1895.9605142348273,3,4,4,11.0,Loyal
256526,0.0,0.0,461.0,0.0,1.0,1.075793512641646,3,1,1,5.0,Need Attention
256622,1.0,191.0,428.0,10500.0,0.4105971713832997,4277.357641569583,3,4,4,11.0,Loyal
256787,0.0,0.0,478.0,0.0,1.0,1.0428629717669793,3,1,1,5.0,Need Attention
256882,0.0,0.0,374.0,0.0,1.0,1.2835548930034246,3,1,1,5.0,Need Attention
257171,0.0,0.0,449.0,0.0,1.0,1.1003292166049126,3,1,1,5.0,Need Attention
257237,1.0,347.0,350.0,10500.0,0.7187184106955277,8884.808486304524,3,4,4,11.0,Loyal
257335,1.0,153.0,498.0,10500.0,0.2778001140571784,2536.5515870868594,3,4,4,11.0,Loyal
257361,0.0,0.0,416.0,0.0,1.0,1.1740130643879414,3,1,1,5.0,Need Attention
257465,1.0,246.0,364.0,10500.0,0.5767990604763495,6899.007043517694,3,4,4,11.0,Loyal
257552,6.0,492.0,500.0,10500.0,0.9486135774026784,22988.613175322334,3,5,4,12.0,Loyal
257556,0.0,0.0,87.0,0.0,1.0,3.6448128211984168,3,1,1,5.0,Need Attention
257930,1.0,3.0,280.0,30000.0,0.0581763500051644,2469.356034002188,3,4,5,12.0,Loyal
258006,0.0,0.0,308.0,0.0,1.0,1.504747732659019,3,1,1,5.0,Need Attention
258007,0.0,0.0,495.0,0.0,1.0,1.0119015131121254,3,1,1,5.0,Need Attention
258221,1.0,409.0,470.0,3960.0,0.6715988571016402,2433.847692976588,3,4,3,10.0,Loyal
258333,0.0,0.0,267.0,0.0,1.0,1.6858499771720548,3,1,1,5.0,Need Attention
258447,1.0,365.0,505.0,3000.0,0.5986823201110631,1543.7464917527084,3,4,3,10.0,Loyal
258449,0.0,0.0,267.0,0.0,1.0,1.6858499771720548,3,1,1,5.0,Need Attention
258662,0.0,0.0,183.0,0.0,1.0,2.242432460387885,3,1,1,5.0,Need Attention
258667,3.0,259.0,392.0,17000.0,0.7015953769066627,20245.453148789442,3,5,5,13.0,Champions
258708,0.0,0.0,536.0,0.0,1.0,0.9443290655569484,3,1,1,5.0,Need Attention
258726,0.0,0.0,343.0,0.0,1.0,1.3786516642190718,3,1,1,5.0,Need Attention
258847,0.0,0.0,260.0,0.0,1.0,1.7212908605471333,3,1,1,5.0,Need Attention
258900,0.0,0.0,293.0,0.0,1.0,1.5662418778643799,3,1,1,5.0,Need Attention
258911,1.0,178.0,501.0,30000.0,0.32321365664003343,8386.360988004608,3,4,5,12.0,Loyal
258922,1.0,243.0,360.0,90000.0,0.576528652466757,59646.90460829816,3,4,5,12.0,Loyal
258947,0.0,0.0,401.0,0.0,1.0,1.2109013394675974,3,1,1,5.0,Need Attention
258949,2.0,417.0,493.0,7500.0,0.7987630141619655,6551.084577708696,3,5,4,12.0,Loyal
259057,2.0,393.0,520.0,10500.0,0.7470351311239879,8182.318197185051,3,5,4,12.0,Loyal
259072,1.0,337.0,471.0,4500.0,0.5954462110405717,2447.398563707811,3,4,4,11.0,Loyal
259121,0.0,0.0,303.0,0.0,1.0,1.524694961312026,3,1,1,5.0,Need Attention
259174,0.0,0.0,136.0,0.0,1.0,2.7577313883441215,3,1,1,5.0,Need Attention
259347,2.0,460.0,526.0,90000.0,0.8121424442227224,75466.66943112762,3,5,5,13.0,Champions
259376,0.0,0.0,366.0,0.0,1.0,1.3068042010289367,3,1,1,5.0,Need Attention
259392,0.0,0.0,295.0,0.0,1.0,1.5577498660333116,3,1,1,5.0,Need Attention
259423,2.0,32.0,301.0,4500.0,0.06710025743660264,503.3808776655325,3,5,4,12.0,Loyal
259444,2.0,260.0,311.0,25800.0,0.7972987328711163,33370.638282563596,3,5,5,13.0,Champions
259522,16.0,521.0,523.0,351900.0,0.9814463191769853,1821934.451992179,3,5,5,13.0,Champions
259525,0.0,0.0,151.0,0.0,1.0,2.5686000475996953,3,1,1,5.0,Need Attention
259537,1.0,144.0,453.0,4500.0,0.292818334975528,1245.0561419002195,3,4,4,11.0,Loyal
259546,2.0,365.0,409.0,150000.0,0.8210733032910477,158473.79318152898,3,5,5,13.0,Champions
259571,1.0,256.0,469.0,10500.0,0.4859212788314415,4676.019781680105,3,4,4,11.0,Loyal
259572,0.0,0.0,234.0,0.0,1.0,1.8673443044848204,3,1,1,5.0,Need Attention
259598,0.0,0.0,100.0,0.0,1.0,3.356052704938847,3,1,1,5.0,Need Attention
259658,17.0,496.0,517.0,11470.588235294117,0.9678149519993324,62610.20386006626,3,5,4,12.0,Loyal
259718,3.0,226.0,452.0,43500.0,0.4753092940931787,31017.31759759348,3,5,5,13.0,Champions
259755,1.0,410.0,532.0,10500.0,0.6238843350967935,5374.513593610361,3,4,4,11.0,Loyal
259774,1.0,375.0,489.0,4500.0,0.6226517764506847,2476.664041279042,3,4,4,11.0,Loyal
259789,1.0,363.0,471.0,4500.0,0.6249558092036424,2568.6886933967426,3,4,4,11.0,Loyal
259831,0.0,0.0,140.0,0.0,1.0,2.7045419778393525,3,1,1,5.0,Need Attention
259840,0.0,0.0,279.0,0.0,1.0,1.6284213234831015,3,1,1,5.0,Need Attention
259918,0.0,0.0,280.0,0.0,1.0,1.6238142721098803,3,1,1,5.0,Need Attention
260028,0.0,0.0,276.0,0.0,1.0,1.6424030374489502,3,1,1,5.0,Need Attention
260042,0.0,0.0,444.0,0.0,1.0,1.1108885278786604,3,1,1,5.0,Need Attention
260058,0.0,0.0,209.0,0.0,1.0,2.033779842181892,3,1,1,5.0,Need Attention
260067,0.0,0.0,187.0,0.0,1.0,2.2075239526844475,3,1,1,5.0,Need Attention
260098,0.0,0.0,161.0,0.0,1.0,2.456655831441428,3,1,1,5.0,Need Attention
260099,0.0,0.0,282.0,0.0,1.0,1.6146790576538315,3,1,1,5.0,Need Attention
260143,0.0,0.0,457.0,0.0,1.0,1.0838486721774376,3,1,1,5.0,Need Attention
260181,0.0,0.0,285.0,0.0,1.0,1.6011700681909458,3,1,1,5.0,Need Attention
260203,0.0,0.0,170.0,0.0,1.0,2.364135054215684,3,1,1,5.0,Need Attention
260211,2.0,311.0,530.0,30000.0,0.60623812860617,18652.462653011004,3,5,5,13.0,Champions
260282,3.0,247.0,473.0,8500.0,0.508297336787129,6228.9146944242475,3,5,4,12.0,Loyal
260325,4.0,327.0,349.0,6000.0,0.9093158621457025,12522.64693057774,3,5,4,12.0,Loyal
260338,0.0,0.0,383.0,0.0,1.0,1.2583781416368542,3,1,1,5.0,Need Attention
260373,0.0,0.0,273.0,0.0,1.0,1.6566305933065057,3,1,1,5.0,Need Attention
260379,2.0,92.0,153.0,10500.0,0.6751503498864811,19948.930169696563,3,5,4,12.0,Loyal
260404,0.0,0.0,234.0,0.0,1.0,1.8673443044848204,3,1,1,5.0,Need Attention
260434,6.0,450.0,537.0,50250.0,0.8695091331872593,94626.74212450367,3,5,5,13.0,Champions
260460,4.0,487.0,497.0,15165.0,0.9239278686900435,23667.305439864173,3,5,5,13.0,Champions
260496,0.0,0.0,370.0,0.0,1.0,1.2950741554829077,3,1,1,5.0,Need Attention
260508,0.0,0.0,451.0,0.0,1.0,1.0961619134228673,3,1,1,5.0,Need Attention
260571,0.0,0.0,305.0,0.0,1.0,1.5166521150420562,3,1,1,5.0,Need Attention
260632,2.0,208.0,455.0,10500.0,0.4604013148024085,5671.521189780255,3,5,4,12.0,Loyal
260653,0.0,0.0,254.0,0.0,1.0,1.7528966147775977,3,1,1,5.0,Need Attention
260656,2.0,141.0,450.0,10500.0,0.2629187638057271,3270.18516114077,3,5,4,12.0,Loyal
260659,1.0,144.0,394.0,10500.0,0.34422262713613394,3849.697067343288,3,4,4,11.0,Loyal
260669,0.0,0.0,209.0,0.0,1.0,2.033779842181892,3,1,1,5.0,Need Attention
260710,0.0,0.0,306.0,0.0,1.0,1.5126628416245802,3,1,1,5.0,Need Attention
260735,1.0,110.0,167.0,300000.0,0.587341509871321,371089.38349486125,3,4,5,12.0,Loyal
260824,1.0,219.0,501.0,10500.0,0.3969225517850774,3605.1728079500367,3,4,4,11.0,Loyal
260832,1.0,165.0,250.0,4500.0,0.5761304598975163,4018.760380905021,3,4,4,11.0,Loyal
260944,3.0,178.0,216.0,10500.0,0.8396067769764115,24419.244630627825,3,5,4,12.0,Loyal
260970,0.0,0.0,248.0,0.0,1.0,1.785704975484996,3,1,1,5.0,Need Attention
261000,5.0,442.0,493.0,10500.0,0.9034857906027621,19143.160377561442,3,5,4,12.0,Loyal
261013,14.0,95.0,113.0,187350.0,0.8840725373654384,2613921.2823946397,3,5,5,13.0,Champions
261057,0.0,0.0,63.0,0.0,1.0,4.342971800104851,3,1,1,5.0,Need Attention
261079,0.0,0.0,295.0,0.0,1.0,1.5577498660333116,3,1,1,5.0,Need Attention
261100,3.0,440.0,479.0,10500.0,0.8780593745298945,13145.082568598762,3,5,4,12.0,Loyal
261136,0.0,0.0,248.0,0.0,1.0,1.785704975484996,3,1,1,5.0,Need Attention
261139,0.0,0.0,379.0,0.0,1.0,1.269443596559872,3,1,1,5.0,Need Attention
261267,0.0,0.0,48.0,0.0,1.0,4.944999171819106,3,1,1,5.0,Need Attention
261370,0.0,0.0,514.0,0.0,1.0,0.9794163774967548,3,1,1,5.0,Need Attention
261390,3.0,98.0,542.0,30000.0,0.036200318498510735,1387.6753676920682,3,5,5,13.0,Champions
261422,2.0,335.0,464.0,7500.0,0.7256848203270768,6277.220052751143,3,5,4,12.0,Loyal
261426,0.0,0.0,358.0,0.0,1.0,1.330920433790957,3,1,1,5.0,Need Attention
261505,0.0,0.0,238.0,0.0,1.0,1.8432534585165945,3,1,1,5.0,Need Attention
261510,1.0,130.0,233.0,3000.0,0.5177131643918685,2545.5538470704823,3,4,3,10.0,Loyal
261540,0.0,0.0,485.0,0.0,1.0,1.0298859742352269,3,1,1,5.0,Need Attention
261548,6.0,230.0,267.0,10500.0,0.8944260276767235,37021.65349790979,3,5,4,12.0,Loyal
261557,0.0,0.0,415.0,0.0,1.0,1.1764016162259197,3,1,1,5.0,Need Attention
261610,1.0,341.0,448.0,10500.0,0.6205468971237841,6214.186307731106,3,4,4,11.0,Loyal
261618,0.0,0.0,433.0,0.0,1.0,1.1348537235931062,3,1,1,5.0,Need Attention
261646,1.0,109.0,494.0,10500.0,0.1941726486682709,1785.5543269976324,3,4,4,11.0,Loyal
261711,0.0,0.0,233.0,0.0,1.0,1.8734675405622665,3,1,1,5.0,Need Attention
261744,0.0,0.0,39.0,0.0,1.0,5.400398852330828,3,1,1,5.0,Need Attention
261781,0.0,0.0,483.0,0.0,1.0,1.0335603864185976,3,1,1,5.0,Need Attention
261805,3.0,401.0,406.0,6500.0,0.9031103895568559,9668.36546066349,3,5,4,12.0,Loyal
261830,0.0,0.0,112.0,0.0,1.0,3.1286852564410847,3,1,1,5.0,Need Attention
261904,0.0,0.0,518.0,0.0,1.0,0.97284302739482,3,1,1,5.0,Need Attention
261933,0.0,0.0,471.0,0.0,1.0,1.0561735593286719,3,1,1,5.0,Need Attention
261938,1.0,364.0,449.0,4500.0,0.6450022547929616,2763.723870544841,3,4,4,11.0,Loyal
261971,5.0,488.0,497.0,10500.0,0.9386025357110238,19745.360662587034,3,5,4,12.0,Loyal
261976,0.0,0.0,223.0,0.0,1.0,1.9370278327006414,3,1,1,5.0,Need Attention
262009,1.0,372.0,540.0,10500.0,0.5783593218935639,4916.94335897704,3,4,4,11.0,Loyal
262021,65.0,530.0,535.0,18207.69230769231,0.992369664767872,359725.4184377136,3,5,5,13.0,Champions
262051,0.0,0.0,212.0,0.0,1.0,2.0122257757425985,3,1,1,5.0,Need Attention
262111,0.0,0.0,377.0,0.0,1.0,1.275050348531689,3,1,1,5.0,Need Attention
262138,1.0,365.0,401.0,4500.0,0.6886915996189343,3252.705839313481,3,4,4,11.0,Loyal
262143,4.0,425.0,477.0,5250.0,0.8882520616214058,8168.781449417172,3,5,4,12.0,Loyal
262219,0.0,0.0,231.0,0.0,1.0,1.8858375230135342,3,1,1,5.0,Need Attention
262341,0.0,0.0,421.0,0.0,1.0,1.162215547276516,3,1,1,5.0,Need Attention
262421,3.0,371.0,517.0,360000.0,0.7506566927128129,360115.3241790281,3,5,5,13.0,Champions
262442,5.0,236.0,406.0,38700.0,0.5032414201021491,46582.54141895076,3,5,5,13.0,Champions
262449,0.0,0.0,188.0,0.0,1.0,2.198969893133859,3,1,1,5.0,Need Attention
262519,2.0,345.0,446.0,90000.0,0.7599096554149407,81639.29886486748,3,5,5,13.0,Champions
262529,3.0,395.0,458.0,10080.0,0.8524017816899986,12742.599319305833,3,5,4,12.0,Loyal
262532,1.0,334.0,475.0,30000.0,0.5883499184427116,15995.298026169101,3,4,5,12.0,Loyal
262590,0.0,0.0,378.0,0.0,1.0,1.272240734621011,3,1,1,5.0,Need Attention
262605,3.0,413.0,525.0,30000.0,0.8057689547896498,31777.134789449257,3,5,5,13.0,Champions
262609,0.0,0.0,421.0,0.0,1.0,1.162215547276516,3,1,1,5.0,Need Attention
262618,0.0,0.0,518.0,0.0,1.0,0.97284302739482,3,1,1,5.0,Need Attention
262623,0.0,0.0,233.0,0.0,1.0,1.8734675405622665,3,1,1,5.0,Need Attention
262794,9.0,113.0,147.0,83333.33333333333,0.811518774442464,596412.3308297261,3,5,5,13.0,Champions
262795,0.0,0.0,379.0,0.0,1.0,1.269443596559872,3,1,1,5.0,Need Attention
262902,1.0,384.0,477.0,4500.0,0.6418597074762165,2609.173105006806,3,4,4,11.0,Loyal
262948,1.0,71.0,190.0,10500.0,0.4004408833230709,8052.281581621444,3,4,4,11.0,Loyal
262955,5.0,427.0,461.0,4500.0,0.9179014785286783,8844.094866085648,3,5,4,12.0,Loyal
262977,0.0,0.0,234.0,0.0,1.0,1.8673443044848204,3,1,1,5.0,Need Attention
263016,1.0,197.0,492.0,30000.0,0.3653320681261358,9631.224219062855,3,4,5,12.0,Loyal
263033,0.0,0.0,527.0,0.0,1.0,0.9583727173804232,3,1,1,5.0,Need Attention
263070,4.0,323.0,430.0,3800.0,0.7912524019295274,5768.397065028012,3,5,3,11.0,Loyal
263084,0.0,0.0,303.0,0.0,1.0,1.524694961312026,3,1,1,5.0,Need Attention
263201,21.0,510.0,539.0,6785.714285714285,0.9601143305083764,43180.85495602942,3,5,4,12.0,Loyal
263207,3.0,366.0,519.0,10500.0,0.7390461528731944,10306.317077485544,3,5,4,12.0,Loyal
263295,1.0,282.0,341.0,10500.0,0.6546119795812387,8270.731897795904,3,4,4,11.0,Loyal
263310,12.0,389.0,390.0,257500.0,0.9759882581740055,1317138.2117003342,3,5,5,13.0,Champions
263405,2.0,71.0,522.0,30000.0,0.0561228331058523,1750.227888643217,3,5,5,13.0,Champions
263422,0.0,0.0,275.0,0.0,1.0,1.6471179179745983,3,1,1,5.0,Need Attention
263444,0.0,0.0,222.0,0.0,1.0,1.943626497603547,3,1,1,5.0,Need Attention
263449,2.0,188.0,463.0,30000.0,0.39050467707163405,13535.374024278331,3,5,5,13.0,Champions
263457,0.0,0.0,483.0,0.0,1.0,1.0335603864185976,3,1,1,5.0,Need Attention
263552,0.0,0.0,487.0,0.0,1.0,1.0262377729197953,3,1,1,5.0,Need Attention
263570,0.0,0.0,489.0,0.0,1.0,1.0226155013111755,3,1,1,5.0,Need Attention
263612,0.0,0.0,428.0,0.0,1.0,1.1460950584201766,3,1,1,5.0,Need Attention
263627,0.0,0.0,526.0,0.0,1.0,0.9599591072524652,3,1,1,5.0,Need Attention
263673,0.0,0.0,517.0,0.0,1.0,0.9744780273579415,3,1,1,5.0,Need Attention
263706,5.0,313.0,514.0,30000.0,0.5459561100234803,31848.633168684373,3,5,5,13.0,Champions
263720,0.0,0.0,324.0,0.0,1.0,1.4443232819653682,3,1,1,5.0,Need Attention
263828,2.0,256.0,322.0,5850.0,0.776050983191404,7156.428119260895,3,5,4,12.0,Loyal
263848,0.0,0.0,160.0,0.0,1.0,2.4673972830847553,3,1,1,5.0,Need Attention
263855,1.0,375.0,528.0,10500.0,0.5910839741441517,5126.040305033246,3,4,4,11.0,Loyal
263876,1.0,335.0,516.0,4500.0,0.5546730873016916,2104.4840574250065,3,4,4,11.0,Loyal
263884,0.0,0.0,304.0,0.0,1.0,1.5206627635385832,3,1,1,5.0,Need Attention
263943,4.0,494.0,506.0,10500.0,0.9227491586158255,16107.999047439931,3,5,4,12.0,Loyal
263973,2.0,414.0,531.0,10500.0,0.7618242716861363,8190.733753920374,3,5,4,12.0,Loyal
263975,1.0,241.0,374.0,48000.0,0.5575735872329912,29791.08615809418,3,4,5,12.0,Loyal
264036,0.0,0.0,15.0,0.0,1.0,7.222656551088418,3,1,1,5.0,Need Attention
264058,1.0,139.0,497.0,10500.0,0.25122298313303343,2297.931211451854,3,4,4,11.0,Loyal
264125,1.0,339.0,506.0,4500.0,0.5678512089233219,2191.9317422919326,3,4,4,11.0,Loyal
264134,1.0,365.0,506.0,4500.0,0.5978624275207132,2307.7764241993837,3,4,4,11.0,Loyal
264144,0.0,0.0,523.0,0.0,1.0,0.9647501399694454,3,1,1,5.0,Need Attention
264186,1.0,7.0,538.0,4500.0,0.023685742925542545,86.61143875085564,3,4,4,11.0,Loyal
264190,5.0,305.0,482.0,16500.0,0.598376698697418,20324.55700062765,3,5,5,13.0,Champions
264196,0.0,0.0,246.0,0.0,1.0,1.7969204517546713,3,1,1,5.0,Need Attention
264280,0.0,0.0,300.0,0.0,1.0,1.5369226211740554,3,1,1,5.0,Need Attention
264334,0.0,0.0,532.0,0.0,1.0,0.9505192372362908,3,1,1,5.0,Need Attention
264398,1.0,366.0,384.0,90000.0,0.705110775168229,69073.33722785335,3,4,5,12.0,Loyal
264403,0.0,0.0,265.0,0.0,1.0,1.695823799888643,3,1,1,5.0,Need Attention
264439,0.0,0.0,505.0,0.0,1.0,0.9945383553237492,3,1,1,5.0,Need Attention
264461,0.0,0.0,413.0,0.0,1.0,1.1812082507938544,3,1,1,5.0,Need Attention
264470,0.0,0.0,342.0,0.0,1.0,1.3819571482255573,3,1,1,5.0,Need Attention
264507,0.0,0.0,502.0,0.0,1.0,0.9996840027282848,3,1,1,5.0,Need Attention
264537,0.0,0.0,55.0,0.0,1.0,4.643378746604892,3,1,1,5.0,Need Attention
264539,0.0,0.0,492.0,0.0,1.0,1.0172301069548864,3,1,1,5.0,Need Attention
264562,6.0,271.0,516.0,120000.0,0.27519514663858574,74110.5903001035,3,5,5,13.0,Champions
264566,0.0,0.0,300.0,0.0,1.0,1.5369226211740554,3,1,1,5.0,Need Attention
264612,28.0,528.0,532.0,1120982.8437919286,0.9877859361683391,9767943.697408946,3,5,5,13.0,Champions
264633,4.0,397.0,491.0,205125.0,0.8376999467106754,293376.97155683936,3,5,5,13.0,Champions
